1.029821159289073893e-03,2.616926356889307499e+02,2.423079424096348800e-01,6.910807451657892120e-01
2.134533882226601412e-02,2.788276811204850674e+02,2.297861307752895876e-01,3.801951543969093739e-01
9.214129677746453473e-02,3.234368028948083520e+02,2.325931619052364341e-01,-1.119214854497122685e-01
2.201482592888202028e-01,3.848653677888214588e+02,2.410450335687607804e-01,-8.305622059113021427e-01
4.372416086414359082e-01,4.941728178467601538e+02,2.663326624176557966e-01,-2.011779711235572865e+00
6.424303913640253549e-01,5.449362838778179139e+02,2.490953623166790032e-01,-3.312262731610168487e+00
9.082124414775540888e-01,6.383758334815502167e+02,2.437828849389860053e-01,-5.192287355846153751e+00
1.135073407818888880e+00,7.113220045864582062e+02,2.230351694799015405e-01,-7.177401050234044178e+00
1.995220364564372906e+00,1.178665342137217522e+03,2.979763863590833006e-01,-1.375682967662915068e+01
1.921372485075676817e+00,1.116006013423204422e+03,2.231410668212460979e-01,-1.381935848341318085e+01
1.616257970419583190e+00,9.490813952386379242e+02,1.472002001919252012e-01,-1.079296702622357351e+01
1.600388198839554077e+00,9.575361810494214296e+02,1.139258325963865975e-01,-7.156151187725395602e+00
2.706353629523768501e-03,2.419209101609885693e+02,2.392326137381307893e-01,7.941927064817226878e-01
4.346819210866102734e-02,3.006541017601266503e+02,3.393302095224177140e-01,1.331273519752904866e+00
2.027350892505549451e-01,3.262845636825077236e+02,4.317525653501420591e-01,1.866449784456687633e+00
7.224679095363207848e-01,4.633087914325296879e+02,7.059567692871699940e-01,3.171859368552922831e+00
9.701017062208802111e-01,3.141556534394621849e+02,5.426317392114943239e-01,2.465538734679276089e+00
1.622983256572635424e+00,3.034839328899979591e+02,5.873439095243708774e-01,2.658495377993721931e+00
1.736913549337997686e+00,2.045044041126966476e+02,4.397151039494921476e-01,1.962948636971353356e+00
6.076607734146649342e+00,4.788739818632602692e+02,1.136228985166367389e+00,4.967678014220667571e+00
3.241626706133207581e+00,1.787369499616324902e+02,4.659742999328025381e-01,1.982626431470103201e+00
2.732688515356060055e+00,1.092377687245607376e+02,3.113856475063764839e-01,1.284672091038387975e+00
1.742810049496785307e+00,5.194462409615516663e+01,1.612996081880766486e-01,6.432074983761555398e-01
3.683038041431689891e+00,8.373544863611459732e+01,2.823696825766557339e-01,1.085521990004519433e+00
2.187484791590224749e-03,3.411409552097320557e+02,3.462158371052491135e-01,1.555156910814311733e+00
3.060719366809524014e-02,3.801044646874070168e+02,3.159343692612086030e-01,1.085057437947715808e+00
1.102115389911988291e-01,4.182527164127677679e+02,2.769588758333925704e-01,3.552748758356719661e-01
2.727699202254929012e-01,5.759473279342055321e+02,3.004754856204817082e-01,-5.908273606494245378e-01
5.314527396678005999e-01,8.102939562909305096e+02,3.269636897824381161e-01,-1.954257526141379486e+00
7.110500072542944583e-01,9.039296050556004047e+02,2.770250066467876415e-01,-2.113557485159234250e+00
6.607143535354889075e-01,7.514704775698482990e+02,1.757825013942361791e-01,5.734608665636224956e-01
8.063253449137387507e-01,8.237002200186252594e+02,1.551996231760816580e-01,7.233216737212247338e+00
9.297836773813203948e-01,7.961600699089467525e+02,1.397828322075932994e-01,1.752462109724609363e+01
2.443289367286213043e+00,1.564372580215334892e+03,3.126227733509704398e-01,5.772301373052963669e+01
1.655140805322748987e+00,7.140378861129283905e+02,1.859660794768706327e-01,3.447530605198679154e+01
1.405209917604050007e+00,3.875455817207694054e+02,1.363413641640859597e-01,2.099839197115013079e+01
3.777559336518218451e-03,3.420396107025444508e+02,3.683827370468321649e-01,1.718332664119548436e+00
7.026393087563168049e-02,4.138137415075907484e+02,5.457652935429215812e-01,2.719165009801242761e+00
4.501402989013295608e-01,5.943239144757390022e+02,9.718593513006149598e-01,4.842389211241203029e+00
7.139368389223512690e-01,3.571628918219357729e+02,7.080726337020613048e-01,3.402731257640450480e+00
1.054067091419344404e+00,2.538782349228858948e+02,5.976686999582266901e-01,2.728019787737610446e+00
1.882364493320137111e+00,2.506448544859886169e+02,6.897219298644982066e-01,2.965486086688342571e+00
1.455300226232870697e+00,1.173633126644417644e+02,3.727215018463301277e-01,1.502834147184902713e+00
2.126155377822606329e+00,1.107065330659970641e+02,4.019817152772797719e-01,1.514695314889308086e+00
4.958733377030518419e+00,1.750131681561470032e+02,7.204625077924352583e-01,2.533417875015256726e+00
6.170900261136583076e+00,1.532373128309845924e+02,7.105630900965428376e-01,2.328760035953929108e+00
3.014258878277179754e+00,5.433324520289897919e+01,2.818600494345462892e-01,8.614551302693030932e-01
5.193117165290892068e+00,6.962864722311496735e+01,4.021994117380734979e-01,1.145991975180183919e+00
4.595841955099666705e-03,4.121205756366252899e+02,4.736530200407916280e-01,2.852050569417118542e+00
4.607526657331841718e-02,5.232603464946150780e+02,4.650073313318264234e-01,2.840128112872278621e+00
1.688103380121442065e-01,6.412525694211944938e+02,4.291322034194277601e-01,2.747485196465299317e+00
2.450639661470137565e-01,5.468581359591335058e+02,2.756570519403247488e-01,2.351102321195487566e+00
4.348069107374412101e-01,7.096695238277316093e+02,2.732775807193711382e-01,5.170378389409952646e+00
5.219423857724085902e-01,6.592643781989172567e+02,2.108700238388178660e-01,9.871352545738528050e+00
6.739685740524302693e-01,6.233615447357296944e+02,1.958511644443255706e-01,1.679436332567663825e+01
1.314959472754382075e+00,7.981666811713948846e+02,2.971940627800741530e-01,3.098828162884440118e+01
1.545423736739150344e+00,5.667271317243576050e+02,2.781539957758540349e-01,2.626679287634155457e+01
1.716309367307559564e+00,3.713672737684100866e+02,2.464776797128031549e-01,1.829061106504747158e+01
1.926513799106954528e+00,2.502916489802300930e+02,2.223488312037938397e-01,1.235247819978673256e+01
3.507404010928334426e+00,2.834157620966434479e+02,3.298640459002720182e-01,1.365774545727695610e+01
6.776527794829062014e-03,4.549317552894353867e+02,5.507519828665120576e-01,3.288865606884621151e+00
7.255873869906429019e-02,3.632909090379253030e+02,5.663142947805261951e-01,3.189404278501152490e+00
3.083862035585672179e-01,3.383555643633008003e+02,6.810406312683853214e-01,3.506143410664417814e+00
1.120886001703854662e+00,4.513482077494263649e+02,1.139675314875424172e+00,5.314634043792151985e+00
2.531577683403182011e+00,4.757322179712355137e+02,1.471847209693716296e+00,6.196863966433423521e+00
1.476706668772377995e+00,1.491186774615198374e+02,5.547447552897223355e-01,2.107615895604600720e+00
5.220695266500408493e+00,3.111407570317387581e+02,1.370664860533130414e+00,4.703493637780413295e+00
2.723604753111206644e+00,1.024157610088586807e+02,5.278099746682308746e-01,1.637950202487477913e+00
2.494023437158341405e+00,6.227381747215986252e+01,3.713832916147554730e-01,1.044751691738164512e+00
3.315986783724703901e+00,5.718948142975568771e+01,3.912945127765597997e-01,9.998547829123194397e-01
4.266517665430384909e+00,5.253805367648601532e+01,4.088126708504798423e-01,9.520244384380299740e-01
2.464999865615008723e+00,2.224973510950803757e+01,1.956112294402649887e-01,4.161001928151468188e-01
6.205495540809354005e-03,3.254828588515520096e+02,4.682473253971236593e-01,3.450003385027913261e+00
4.581909648292091519e-02,4.129572472572326660e+02,4.399445923971476713e-01,4.222787477052647453e+00
1.579628139055628822e-01,4.992010684013366699e+02,3.976430166840780878e-01,5.781394890594421021e+00
2.870494535243680589e-01,5.135099723264575005e+02,3.254161295630025874e-01,8.372691275114945597e+00
5.468005212422335504e-01,6.053731753807514906e+02,3.578346795113768741e-01,1.516607582481496763e+01
7.479545221644652297e-01,4.867557268813252449e+02,3.252908751513586827e-01,1.685058459435447631e+01
1.248711226100800653e+00,4.471810257807374001e+02,3.859789354486485857e-01,1.830334270930506335e+01
2.225436317364427374e+00,4.331293674781918526e+02,5.061879896520324884e-01,1.877278250995103903e+01
3.072068245175831880e+00,3.351421549990773201e+02,5.297783750515800971e-01,1.453897744120102864e+01
4.272345954290279302e+00,2.739800097048282623e+02,5.747759749932697115e-01,1.161693509138511615e+01
2.545960963959969181e+00,1.007419121954590082e+02,2.741214850426148542e-01,4.141392218719255780e+00
4.099718459631129797e+00,1.047558985948562622e+02,3.610526391900631404e-01,4.169563419886925359e+00
9.003960760247847403e-03,4.053591827303171158e+02,6.075267005189008973e-01,4.345666183859782983e+00
9.460359982946758839e-02,3.615798650309443474e+02,7.312839796249998026e-01,4.284613985401369618e+00
4.956551336251860396e-01,4.038215023726224899e+02,1.097547722395726622e+00,5.331281873279867689e+00
8.594476835070027354e-01,2.478472723290324211e+02,8.768798973442882838e-01,3.593905063971945868e+00
2.139256714186742681e+00,2.781049503013491631e+02,1.247623856941697973e+00,4.361329865265183514e+00
3.632232953353936811e+00,2.460666955113410950e+02,1.368274197661576874e+00,4.118140218236191252e+00
2.729155771998944324e+00,1.062488184720277786e+02,7.182846633497320665e-01,1.877284857423179965e+00
3.383592234324510617e+00,8.112993865460157394e+01,6.571372295542563524e-01,1.500682988328117418e+00
2.323838354198723088e+00,3.621347041055560112e+01,3.467165003347412733e-01,6.965628778217266559e-01
2.881856216223468881e+00,3.044876655749976635e+01,3.406670025441999594e-01,6.057539189422137538e-01
4.363364841404294481e+00,3.234407012909650803e+01,4.187288745408312418e-01,6.627234640134335164e-01
2.134180640811401020e+00,1.141847345046699047e+01,1.695897787503725107e-01,2.401138541790276693e-01
8.644101455997274183e-03,3.042513959184288979e+02,6.050117896278436325e-01,4.512934189284663056e+00
4.217037763069709372e-02,4.470353456735610962e+02,7.193093971382568119e-01,6.941803493682160209e+00
1.384118075380152413e-01,5.071655777990818024e+02,6.767018776502383703e-01,8.849587307776859646e+00
2.264265403469001292e-01,4.353464916869997978e+02,5.080547512720774428e-01,9.111065220246135965e+00
4.152220395599751646e-01,4.755774400532245636e+02,5.345832977486542070e-01,1.232931549626887424e+01
9.892065495654749352e-01,6.922561660706996918e+02,8.302723913805548639e-01,2.157387044918195684e+01
1.143938227440201016e+00,4.851690888293087482e+02,6.746797636789327868e-01,1.713720657004783376e+01
1.429061966215571466e+00,3.670648903883993626e+02,6.210662567860938399e-01,1.387933251050595196e+01
2.160098407200156334e+00,3.406223915277514607e+02,7.161508967099854406e-01,1.323621915774223012e+01
2.811264014140267609e+00,2.793434358984231949e+02,7.314275577666887740e-01,1.088394466524140469e+01
2.570344721275062749e+00,1.658446882665157318e+02,5.375249976351125225e-01,6.393854448793261369e+00
3.201651118182236466e+00,1.385070371441543102e+02,5.492629474610489781e-01,5.249745192125470972e+00
1.198267790628821002e-02,3.830760697200894356e+02,7.850699541666924519e-01,5.673130238908305145e+00
5.574603055220255649e-02,2.909210756942629814e+02,7.465115403710494979e-01,4.351089266546705581e+00
3.982642165009161461e-01,5.112970295026898384e+02,1.663552460378743492e+00,7.924273866455716409e+00
8.396900402895768334e-01,4.051893914341926575e+02,1.649763720966175073e+00,6.568504344862199140e+00
1.189031826898602429e+00,2.682348750662058592e+02,1.346003434396914722e+00,4.552759362612184724e+00
2.314474914452759879e+00,2.787357855439186096e+02,1.698792575943634864e+00,4.940570834683516210e+00
4.442814459459139442e+00,3.124685445874929428e+02,2.283122573382982523e+00,5.762031473957014427e+00
3.341720546223218236e+00,1.466556373983621597e+02,1.268771817080404096e+00,2.802140277399649548e+00
3.529920475272932734e+00,1.017313236072659492e+02,1.030382667465954638e+00,2.006449403027019684e+00
3.802820367408705327e+00,7.485981489717960358e+01,8.799080196919729646e-01,1.519072111813352999e+00
3.843082812564346806e+00,5.342628638073801994e+01,7.221466771736959611e-01,1.112156492841960054e+00
4.480825839920403730e+00,4.518652144074440002e+01,6.973715440338710270e-01,9.625948656444072160e-01
